amzn1.account.AHZOXD47JLVIB36Y7TPW6Q4ASCFQ	B0113MN4T2,B00G534Y1M,B008FC8FPC,B0038312BC,B00004S9AI,B004CHYKV2,B000022315,B000022313,B002B56CVS,B0013KTUQ6,B00169PGZI,B00193X0DG,B001680R6C,B0000AKA90
amzn1.account.AF6NL5IRQCZJ4EWCOACTWJZ3ND7Q	B00MBI18V4,B002RBXHSC,B01FICEHJE,B00NGQRH56,B01M0LTKDU,B01CWXLMB8,B0748NJY1B,B073HMHSFT,B075K4Y56Q,B00CHEUKES,B074VSKMP1,B00V7T1YRQ,B003WGRUQQ,B005JU5WUE,B00E4PMQAO,B01NB0630X,B0725JGNC9,B01MYRABC3,B01NACRJMW,B010W0I7O8,B016LVGYSS,B002I0EER0,B001024MJW,B017WWNGYA,B012PJXGXG,B005PK57IK,B00C96CMFY,B007KQ7N98,B00UHCV38E,B00VFTA70I,B00VFTAXUC,B004LEU3RQ,B00F5NB7MW,B000NZW3KM,B0072D8KX2,B00T4819QS,B00OBW0IUU,B00N5668GG,B004N4HDHM,B000G79LF2,B005MLOKXA,B00OH74BXY,B00P7PBD2C,B0064MPXFA,B00KW27K4K,B00IMYZL2S,B008QTVTWA,B005U9RM0W,B00412E2LG,B00AFPR68E,B00B2D5RB6,B00EY8BRGU,B00AAQRNQ8,B002NPBT50,B007CJJWDI,B001MWRZBM,B003E1P2DW,B001P80EQG,B000VKSVFK
amzn1.account.AEHGIPGTSWW3JPNCXNBXNVFBVBTA	
amzn1.account.AEV6BCZL4PZAXJ2RE7EDDHI77GPA	B01F8BY2AO,B00JXMCNDS,B01M7SU3XG,B07F5YFBXC,B07BQJS5GP,B07FXYWSGH,B00LK2SAYA,2067229818,B00VSH9FHI,B0160IN95I,B000QV39RE,B003KV7798,B07BHK8MB2,B00IOEFBKS,B07BVXKPN2,B01IIC6GSG,B00Q1VJG52,B07BX341VK,B06XSKN163,B002CI9Z36,B00BWYO53G,B077NMQ3PJ,B00C7MY0KA,B07C3VPKZW,B000CMJTBM,B00G5KHAXY,B006Z63K1O,B06XTZGXDP,B002XMOYW8,B01IJ9R9KM,B0795CD3PL,B01CSUQM9C,B074VZGGJD,B007C6LHXY,B007O1CAZQ,B00T6HQFLQ,B010TU7LP2,B00DQU48OA,B00UI8MD54,B008OD3ZP2,B003X9P6IQ,B01N9QEVQL,B00EK28X1C,B00MCLUGY0,B00VIFRGF8,B00WJ42LO8,B01LYWVRE3,B078X2FYWS,B000FBLRWE,B009T6SQSO,B01MRNL7WI,B00HVLUQW8,B00C3ZTK9M,B00GPA78YK,B00OMHHOX8,B01MEH9OWS,B018UKZCRC,0618918248,B01KW2FZ6Y,B073Y74G8R,B071CDWR4K,B00M5F9VU8,B000FKERMW,B01KVYTV7M,B005UO70ZO,B016NJL3Y8,B011JFS0KG,B000B2WVM2,B074Q2KK6Z,B00VGGVQCI,B00FSBE82M,B0053ODFZU,B01M0IMIHM,B01F9LLNAK,B075D6FZKM,B00DMW0JWM,B00C0E16PW,B00VQF16A6,B0735TNXQP,B000NCWV2U,B00XM8HTIS,B00VKNZZCO,B00C0E155S,B00SC8L1G4,B01NBKI2GH,B00G9R0ANU,B01M15MVTK,B003CZ238M,B01AZZT5NC,B01N4RCPKO,B01N19O9VD,B0040111AS,B016LQLD4S,B01CP0N2LG,1565233557,B00Y8XF5NM,B009SBK8OK,B01MZ0CJJB,0754827267,B01IWEHSSM,B0178ECW6A,B00P2P9HIY,B00VLX6M5M,B000EFFS4Y,B00PGTOAO2,B01K5YRIF0,B00OIOB90E,B00XJF0MLK,B000P4LLI6,B000GPWMGE,B01CULCL62,B00FPVR53Y,B01ENYQPU2,B0032BH76O,0670893811,B00UNDEKWI,B01LWQ933G,B003GEGWZE,B01NBSAZK6,1565233735,B01LZC00P3,B005RRBGYA,B01KYRX23U,B00MNMT78Y,1890085014,B000SGSU58,B01H0VGQ8G,B00QTE09SY,B0199VSV42,B01N0SOG6Y,B014C9Z888,1901983056,B0006A5IWE,B013WHNVB2,B0044V2ODW,B008LYMI0W,B000KICD52,B01FG1QC8G,B001MSMULG,B00B10LM6O,B0002AJKNQ,B000GG7XXK,B00GLDQFPY,B00DBM1RVA,B0019Z43J4,B001ED1UIS,B00LPFITWA,B000056NPL,B06VV9LVNN,1939662087,B000T9XPHC,B00002N9DQ,B001A4N47G,B002ONB4GA,B00CL1265I,B019XE4L4O,B01CSK2840,B008DH8ZM2,B000Q61IYU,B00GK4U3PW,B012VQCCRY,B00X9VB7TU,B00U6SFUSS,B01IVT50CE,B00CDFPTT2,B01KZWSKF4,B016UE6KTO,B007I24QU8,B00HRMSVYG,B00Q5OG5YA,B00OQVZDJM,B016VD8GAA,B00AYH8XWQ
amzn1.account.AGKF34M6HWPDG7PIF34Q5OTNP62Q	B07GGM6K8R,B01N0Z55ES,B001TOTSIQ,B01D5H8QJG,B00DI89L06,B01MU2WVIZ,B002JOVUO0,B01G2BHLG6,B00JPN7J70,B01DTZ6SH6,B00ARF42H0,B0068OZ25K,B00BSL84LM,B00HD9TI7M,B0002BF09S,B0016JBDCS,B005Q65ZIK,B00KKQWB24,B00VAJ76SE,B00FWLII2O,B00NXL7GIM,B00HT39JM6,B00CMFF1AA,B00NPCDI9K,B0056BDRR6,B00C1YI2XA,B0036FZNSA,B00C5KRU60,B005K96XE8,B00IIVGL0G,B00FFY9886,B00KXY8NZW,B00849L44K,B00318CO6G,B0087E4VR4,B000JOT2RO,B00FW3VUUY,B008FLNK58,B00JHIBGAO,B00DGLVDPQ,B00NNWVKHY,B00BXUBBO0,B004MTRCKG,B0038U3L5A,B00524ODKW,B00GBBOXCI,B005FAKLMW,B006NTNGN0,B009EADD06,B005LXFMMM,B00006JPDI,B001FWK340,B005WF9OHI,B00B59NKUM,B001DRNNOY,B009I9PEAA,B003KN2TQ2,B000062HS7,B005C31HC0,B003D18Q7W,B008JU0DC8,B000K7GRG4,B0002KR1LO,B001KO2N0A,B001KO4SQC,B000TD900O,B0047XVW5S,B008ASLNN2,B003X4J6KU,B002Q93CGM,B001U5Z2GQ,B008CI9XS2,B0040111AS,B004PILLZG,B000X3IVWI,B0009N7RMM,B0049J2XQ2,B007OWRUCI,B007D7PIIW,B001TKAE7O,B003YUPK6C,B0002ZPPDA,B005NXCGJ2,B006MWOV00
amzn1.account.AFID2S4CJS6SDLTUK4OS72SXIDFQ	B01LZBFC2Y,B01BG1KAB0,B00L64N9LG,B000JSGLBK,B01HR4097U,B077YP72SP,B00LT0ZWJE,B008I64LC6,B00YBCBAYI,B01LZDGXH7,B075QN9NBG,B005F3G7YU,B075DKLJHG,B012C4TWRS,B005V9FUTG,B00LQDAGB8,B00K943FGI,B01BT7ROK6,B00016Q6BK,B00NO53UJG,B01ER793NQ,B000PDQ6Y6,B00NWFKFBE,B001V3FS0C,B000K1IK8S,B00D561S5C,B00CNVFCZM,B002WI8NY8,B00GKEHSJQ,B000E4UHCS,B017X3ABD2,B00DSGLM64,B0015DMNIS,B00WHU1LQI,B00C93JPNY,B005632R66,B009OPZ2MS,B00EB21OTO,B009R4XJCQ,B01CJHBLSQ,B00S75GDW4,B00VWVZ0V0,B0083J9BW8,B008I647AM,B01LZ1UKS5,B005YPDQ66,B004X70LZA,B001BBMZFU,B009KXE4VO,B003AXW2YQ,B0002JMF98,B001UTKBMC,0071493255,B012ZC7RVA,B00IZNPMPW,B00BSDXY38,B005NOEQ08,B014LSJ6MO,B00XKJHQKU,B01B5P5EYA,B01HLXTROS,B014372BCA,B002WNRAQA,B002WO01OC,B002WNY7HA,B002WO2ASM,B002WNZY6S,B012CFTZII,B00LWS1QZC,B000OIAGFW,1452145288,1452126410,B00BTTQKFK,B00D9TJX5C,B0057IMR9C,B002WNT1Z8,B00012O6SY,B00PDLRHFW,B019FD34NC,B003ZDNZSI,B001BXS4LW,B01D4CQ1FI,1438848935,B01LZTRAX6,B018ISQ0CC,B017JD8W6E,B010UGUFC6,B01DW33LPW,B009SDS6QK,B01D1B2J6C,B0011MXFBC,B005DEUEX6,B005DEUEVI,B01K7DR976,B00CS6IB1E,B00JERRES6,B01AL6ZEUS,B00DZU83IS,B01KO6NTO8,B0119NJSN6,B001AO4MQI,B005VKV02G,B00SMLP22K,B00V5EAAV4,B002EQS4JW,B01AUPS0L0,B00M9IC5E0,B01D110VD0,1501105426,B01J2M5JFM,B00IV3LPWA,B01EY23QXW,B01DBRET3M,B00TNCJU3E,B004QQK996,B00RKLXJOQ,B00VKHLGXW,B002WNZWNI,B0049KRM58,B004KI6E08,B01579OG5S,B007DDX9R8,B00P7582XA,B000BYAZ78,B01F3GX7D2,B00C53A80C,B00570QEZI,B003BIGDPO,B00FIXB8L4,B00DZU8OW8,B00PKEICTM,B00DFO1UYI,B002WO0DN6,B0028BTDWK,B005F6QHI8,B00FAQ85P6,B0002L5R78,B001QIYAQ0,B004GXAEK8,B002QEBMB4,B000RNHGL6,B004KZOV10,B004PDY8QK,B00DK046BQ,B007ZL7C62,B0014FTQ0K,B0083Q04IQ,B0086824IE,B004LOIKVM,B00FEAFIVC,B007DCV09S,B000CSOQXW,B0013EOVMA,B00DF3TRYE,B009GUP5C8,B00C9TEBJQ,B000GGYUY0,B003VPAEHU,B001DPFP88,B000BAT5Z0,B000ALDYTI,B003DHXWSY,B00D9T9WPS,B001CCK5HS,B003WU9FRY,B001DPR9D2,B001EYAECU,B006H7HB7K,B003OSTDPI,B0057IOBM8,B00B6TGJLI,B001DXF99K,B000PJ6VNG,B00180F1KU,B006P4DHFK,B00793TU6G,B0095B94W0,B003XETOR0,B000GGKP08,B014G3WI10,B000BPHNTU,B003BEEXDW,B0021UYG66,B000P72D2Q,B001E0KF7I,B001DPVI4I,B004KFLFPU,B002ZNE984,B005XH5U6E,B0014C3X2K,B000O5N5AI,B000F7857S,B000BQUNFA,B001JYVFLY,B002ST0IOO,B003WU2SK0,B004MF4IBQ,B004X2L7AI,B00627O7FO,B003V19L50,B006STR28U,B004RIYS7M,B004FH0UFE,B00180JQUQ,B003V05WEA,B001IMN6WS,B005BW3180,B006STR582,B004NYBMP6,B004M6N33O,B002IRRIJE,B005XSCBKG,B003E85WNK,B00471LVW4,B000JKLI3E,B000P66D3W,B00275VXGQ,B0038MWXDO,B0002JMDXQ,B000W1R1J0,B00006AG5N,B000002W8O,B00005UWAG,B000NPUJOE,B00004UFFV,B000QSP2Z4,B0035G9ABG,1439187134,B0002KO1TY,B001G7U2WC,B000NJ63Q8,B000VX6XL6,B001FVPU9O,B002S5XX0Y,B0014GHF0M,B00004YRWT
amzn1.account.AELZBUKBTQSIWR3ZEYMLTCZHPGDQ	B01MYM7GPD,B0018Z5TES,B001AH6UWY,B01MRPG3UO,B003A8BFV2,B002WPPOJI,B00UKHYD3S,B0040ZOQWY,B00NMFGYGE,B0776CVJDT,B01MYN6QEH,B001QCZQ7I,B0002XC0V2,B004C6O9JQ,B00JE2EFGK,B00DIHRT5Q,B001N729FS,B00W60VR6I,B00AIUYRRO,B00IX6RODY,B009NJ47HG,B0001GL09S,B00BBM23LK,B000079XW2,B0097BU4V8,B004NTLM1U,B007BG15CI,B002ZDURJ4,148259143X,B000FP5K0U,B002L3RUVG,B000HBOYZO,B001I1BMIE,B00CCY8AJU,B000DZDPI6,B002OEJ77W,B000NPBLAU,B002AP2OS4,B00CGALA4C,B000HHQ7SK,B00GSU440I,B00KD1E1EW,B001VGXWKW,B0094MIGT2,B0048IVWTI,B00C0VYECC,B000WND9EE,B00IAVOU5C,B00HXJ0KM4
amzn1.account.AF4ZSHTT6IL63Z2HGPTFAMKTBCSQ	B01IYB3G0W,B00DQAK1WI,B0002YTPL4,B0033PR48U,B00D4OUFF4,B00BCNFCS4,B00MATT46K,B01LZSJQ25,B00NLNDP1Y,B00T3OQCF6,B00PJ4VHKO,B00J4WRCQA,B078871HFW,B01D61W2B4,B000U7U6KM,B076WR4YG8,B00PA80OVW,B01AMJ5O22,0718039505,B00KWFNTAG,B00099FDAO,B007VM44HU,B01N0BX6WO,B073G68Z9K,B002OUDPLK,B001B35APA,B000K73F28,B009Y06H3Q,B077H3LSYY,B016BMUVR2,B0014452HC,031033750X,B00MBC16NK,B006E2O3KG,B006CVHHXY,B00OH219ZC,B00B2O1IP4,B007Q8JXPW,1576834743,B007O5GXYG,B017AV9S7M,B005LI5IR6,B01522HJ1S,B013EXDTZM,B0018TWE24,B00ASWHQMK,B00339TZY2,B00WUUPUEO,B003SYSGVU,B00FW0T6X0,B00FW0TG8K,B00462VFL6,B000C2WDZQ,B0038YGUN6,B004HLZGA2,B0058E3QYA,B00BGU41G2,B0097RNUP4,B00VY4IN46,B00E5XDZFU,B000WH6H1M,B004RYB2EI,B004Q5JGPK,B0007XUZIC,B00J4Y4ZT0,B0050HKB8O,B0096C5Y68,B00BV4OTCE,B008CNOD4Q,B002NE6H44,B008H08LQU,B000F3VDAI,B004D9WXCM,B003RX2VZ4,B0078O74UU
amzn1.account.AHAML6RAKVD3224K5PG2TVPUDV3Q	B011AB8VOY,B00W42CZJQ,B01N0HDKX0,B016CRC656,B0119GBD8Q,B0032IDONW,B01AS6JN9Y,B008O6SAGS,B00II74MVU,B00KVKJGGI,B00T76GKIY,B00D1RLNUK,B005DS785O,B00004OCJQ,B0000VYDKM,B00IT03ICK,B003ZTT6R6,B00CWR860A,B00I3MPZUW,B00I3NFBHS,B002W52NFG,B002JPRKYI,B000GW2C0S,B000NCYSR6,B0061U3NRK,B000HJ9AKA,B003T7L6WM,B00005OBC5,B007L2OQLO,B005F5K5BY,B006JU3TPI,B0011D80NY,B008KP7MIA,B003ITOLV4,B003ITOL8C,B000RVLSBW,B000YL43SA,B005G7DYNM,B00106L9AS,B000JLNBW4,B001AY0WIK,B000ZPLMCU,B002VWK1TA,B002P68BQM,B001DSZ2OW,B001BCQ24O,B001ABOZL8,B0000DH4M2,B000P6FD3I,1424308860,B000V80C7M,B0000DKQEQ
amzn1.account.AEGE6VVVBL4LE6QOJYXDRF2NJINQ	B00GD49GTS,B071FHCQS4,B07B4BGSG9,B00G7P3FYA,B00GDHT6YK,B00N3BU8N2,B00E8CF268,B017T39EI4,B00BWF5U0M,B00YEQJV7O,B000FP8MAA,B01BZCASN0,B016HQZDCA,B005BV02N8,B00T5G53ZM,B00PGJWYJ0,B014PETCMI,B000BDB7DK,B0009OMYAQ,B0079GPYA4,B004RWZ1RE,B002IFFSOS,B0002NYDRG,B0002SRORM,B00G3AXL7A,B000NPR2R6,B00433SBWE,B000VUR6CE,B009QM6GYW,B000TDAIKA,B0014ZXUVG
amzn1.account.AFLMHHCIVKBBSUWTVDM3YSEFK4UA	B07457PY8K,B0056FTO2Y,B00G051S7I,B011R54D04,B01M4LR83A,B008D55P2W,B00LIX79H0,B01IW8M31U,B01AJQ9G2C,B016CZMNNS,B003CLLBPW,B00QR06KM4,B00HHE0WJQ,B014P3QT2A,B0156NFUV4,B00BT4QRHG,B00F7OZJQE,B00975Y942,B01COSC5LC,B008060BU0,B016IFG70M,B00TO89JBU,B00NC06J2S,B00JO8PEN2,B00GNEAYS0,B001UMCA1O,B00JLKU7EE,B001R1M3UQ,B0042JSSSG,B000OLAIMA,B010MOL2DC,B00O9MT12S,B00VQRVB5Y,B0007DHMA6,B00EIR9JOE,B00142I1E0,B000GCPWP0,B0013NB6ZQ,B0054Y2744,B000FLLUDU,B00ZS8F73Y,B000BKUSS8,B0026RYU4W,B00IOS19E6,B00AUB8F92,B0040111AS,B00OUH5AUY,B00FZJUGUA,B0017UAMC8,B00HGVJ8JU,B00RG83EMK,B00KL0HV56,B0030F0U3Y,B00JQIAUDY,B007Y06Y3G,B0065K6R6A,B00CMJD43C,B00FWL2S9S,B00FWL2QBI,B0030VKTAM,B00QQT8OUW,B002OXCKWM,B00310WHNO,B00513F3SK,B00B4PK0X2
amzn1.account.AHRKS6IMKOXHQ242VJ55ZWK3GJHQ	B072M35LDZ,B00A7ZA14S,B01JJZP01A,B07CJ6ZZRT,B000J49XD2,B00028O80I,B00162QGLS,B01D52YXMK,B00C1SDT98,B00LCFHMNU,B01BGBW11C,B000MXJH72,B00LXYE02Q,B071SF52GN,B071L6PRY8,B0013J1UJW,B004SLDX3S,B005VRTBJ8,B01HH9OWNM,B00FG7UR1O,B071ZRMWBN,B004IPPGZ2,B073VD4BXX,B00D5TQ8GS,B01E4DYQQM,B0002LWWBW,B01N7RXG4T,B016P2026S,B004TAB7ZO,B00SVPNZ9Y,B00L1OLX28,B007FGPANO,B00PMCIYK4,B00FQQWCM2,B00CD1FB3A,B01HW9X0VW,B00ZKFRKIU,B00NEMG9B0,B00NEMG9K6,B00FB6MX8A,B00OU1DNKO,B01GQSJZFK,B0064EU5OW,B00L015T2C,B01A6WUFWE,B01CE720KE,B007RLT6O6,B010R402L0,B00YSYTNL6,B0007LI982,B00SKK30W2,B00PU0H4RM,B00M3G4AQ4,B000BWANKE,B0046A30VG,B00IOGK4RG,B008I1XPKA,B000GYLCHK,B002YKNOLQ,B005LRKF7U,B009IH0POM,B00CRX7YG6,B00MQOZETK,B00068U44I,B000C0ULZC,B001M0XR3Y,B00MENEZXO,B0064PMVN4,B0091Q3TWA,B001NYMUWI,B000C2UCO0,B00LCUJ9PY,B00IK590UI,B00DURGZHW,B00M5YBCM4,B000BQNZZU,B003TTTW3U,B009TGWVRG,B008HRNT1A,B00B0CQCCC,B008XWSTGY,B00CA1M0DM,B00CBRAD2A,B008PZYYJA,B008Y6UNT0,B0009S5BN4,B00E8RJXJA,B006L9Y2FS,B000HJ99UG,B002JM1ZMY,B0000302V3,B0000223TB,B002R5AO20,B00004XSFA,B00009R7RJ,B007VUA7VO,B001PBYQHG,B00J59NBRG,B00C107LB8,B00CHGMKEE,B00LD29OME,B00GLDQFPY,B00BXO8ZEA,B004HE5TAG,B00062B2Q8,B0028QGU44,B00C4YWO40,B00FPQ6T6I,B009DMTPBG,B003VZ6K4Q,B000H97MLE,B000HBID8S,B006WUH74O,B0027G6WY8,B004BLK24S,B00939I7EK,B001541R5W,B00920ESSE,B008CO4CC8,B005HIL8SI,B003Z96GR4,B000R97782,B001D1PW7G,B0000636X8,B007KZJOPK,B0019H3UV4,B006QLF8QI,B00006JEG9,B000KOOZEI
amzn1.account.AELNI3UCHL4VRLZZT35B2BR26POQ	B01GNZ1F9K,B07BNPJQ9L,B00A3NPEUA,B00JGCPAYY,B000C93EJS,B006U9OML8,B01MTBYF2V,B002LATV16,B00JLDLSWQ,B00162THL4,B000JK38O6,B010RIDERU,B00HS5JLYQ,B00ADUYW9M,B000F8JMLU,B004QBAMU2,B00DZTZ4HC,B006HDN8NU,1433672758,1564690660,B005KDGWHC,B007XW07CO,B005U30660,B005LGUWF6,B005X0R17C,B0009ET0Y4,B0000DG98W,0976125900,1596985054,B000260JLC,B000VI5CF4,1581825943,B000PQHNQI,0393312186,B0002YXTRK,B0001GMGOQ,0761536418,1893302547,0847697223,0813920361,B00004WIBD,0195060830,0674005392,0070366888,0306804182,0679723072,0684835657,0970852509,B0000223JN,0931709040,0802838723,B00004WZOJ
amzn1.account.AG6327JT4LHNIONUI63FCZTIN43Q	B000W3663K,B00BTMB6FQ,B00KCRDOXQ,B075C8WBNC
amzn1.account.AHTT2J5CQERYP3ERE7CW3GTT2MOA	B01AGQ14ZM,B078FBSWCQ,B0017OSXKC,B079CCRVNM,B01LNFMLTS,B01JMH2GFI,B079M6P1SY,B00DPHDT62,B00CIRZ6P2,B00OVBMF7K,B002YMC6XQ,B00XTRL2CQ,B00YY3V8XM,B00L9PQC9S,B01MEH45SU,B00B9I8PGS,B01NBA89TR,B00VMB5VCI,B004BNHHTO,B00WIRU0DU,B06X9T8WKY,B00UX8OKHI,B002HXQCGY,B00335R2UK,B01AX6ZPHI,B017KDK4DC,B00BTYDXS2,B0043WP52O,B0039LMTBA,B00GH5JO40,B007D5H3OG,B00N16K8TI,B007Z7R5WC,B00MOGK9XQ,B000NVW1LM,B001V5ZQRU,B005Z3Z0SO,B005MVBENO,B0082AGH70,B00BR3Z90A,B00JINPK2S,B000OGX5AM,B007ZHXFJY,B007JY58FM
amzn1.account.AEF7K5D4RWBNWKLG4PHNKW2RDHSQ	B004HL2KAQ,B000HJ76BU,B008V4W5NW,B00NAJOMRA
amzn1.account.AGYCXNMTX663GOIDXDE4ZPTZYDFA	B008RLPLEE,B01M0CQFTC,B00TGA6NZG,B002TCC46U,B06XTBZFMX,B008JG3194,B00MMFAZUG,B072DWH9ZL,B0000VYDKM,B01FJUM5H6,B078354VNN,B073GSWKWV,B01CGA4UWA,B00CQ857YS,B000W5IACS,B000AMBOI0,B000NCI854,B00VY2WHAO,B003VAWXBA,B01ISPBRNW,B00VTX3QSK,B002ZJWZNO
amzn1.account.AES2FRUAOBCS3SBHX2MUX4IJHCPQ	B003ARSYRG,B000RKQ1O2,B000RKQ1NI,B00OHB3E6A,B008IXS4JA,B00SZA70LO,B00EL94Z4I,B005ZOQKSW,B00FF79NVU,B004ETGQKG,B001DC9USC,B000VKSVFK
amzn1.account.AGRVF6YYFV4LJRHOCNRWRXCA33SQ	B00NQEBGZA,B00OXSR486,0756409594,B00GWWJ970,B002UWGFTQ,B004CMBZJC,B007P7HRV6,B005ERIS8K,B003E6HNMK,B003UKKH6O,B009OWV0F4,B006P2BSFS,B003ZJUWHY,B000VKSVFK,1844090671,B000L01YRM,1885975007,B0043CBP32,B000E64WKO,B0002ZU738,B000IZC276
amzn1.account.AHZVULMXKWMRBRY3JIB6NU6DUGIA	B00NO1K6QU,B01CQT3YTQ,B001QVA78W,B000C7X328,B001QVED8M,B003K0ZHQY,B008E7SL2U,B000CH15IC,B000CI6Y9Q,B0098Y77OG,B001GPL5WU,B000FE9C14,B00JYGFV7I,B00ALF1XMI,B004HLWJVG,B0012TPVC0,B00005JNBQ,B009WXZMIG,B009WXJ0K2,B00020HAB0,B00008RV1S,B00024I2TA,B0001FVDGO,B00005JNTU,B000A6LSKU,B000BTH4K4,B000O17152,1402209827,B002L9D72Q,B008R52BRA,B000F4J74G,B000TSTTYG,B0049JPU9Y,B00265SCJS,B00701QSU8,B00005MCW5,B000003CKH,B0068ALV8Q,B00006I58N,B000F4H5GI,B00002SVWA,B00093D6PO,B005FIUL8S,B0048F247A,B00CJ27AVO,B001IKKIVM,B00E3W1726,B009SMZ9FW,B002L3RUW0,B00G56ZNZU,B005BYZB7C,B001N72FES,B000N9O6N0,B007GR5GMC,B0016JA8HY,B004I2I05S,B003L116P8,B00E7IMJ4G,1619541513,B003TG75EG,B0012W9APQ,B00164822W,B0068W6MTC,B008BDHXO4,B007YNYAW0,B00C27I132,B008DVJO8C,B00OAKTEIU,B003BZQ6OU,B00E4UOFSA,B0000ATYTG,B00161RTYM,B009XISP02,B00IKRD2GO,B00H7LPKKU,B00K809CSS,B0020ML6XQ,B0068FYMVO
amzn1.account.AEIYNKU5SPRMNDYTL4P5DSMK2LQQ	B00NZVU70Y,B079DPRYQ1,B078C5VQKR,B0185O0R6E,B019RSYP2O,B06VSPWNN9,B00V3XIHXA,B019NN1LM0,0970910193,B0027AGDWK,B01GRBYYWU,B013ICSMXS,B010GK7B9Q,B0006NXOVS,B00T3QBYIO,B010D2W00M,B00WRKZ556,B00SG84MFM,B00FMPF1PW,B004PBQ9XM,B006T2IJDS,B0057Y54L4,B00DU90H4C,B00R471O70,B00GXZJDCW,B019RK6IZE,B00PKFRGUC,B00TQD235C,B00JQN86NU,B005O0CLHG,B00LH0S5OU,B001TJ83RS,B00QBUJ7YS,B007MPO8IQ,B0002ARFP6,B002K4UTRS,1581605862,B004ISKOH4,B003X3VZA0,B00L5I8RII,B00KNBG942,B009Z1SC3W,B0024ZFXAQ,B008VV4OLG,B000RH1758,B00H8KTLLY,B008VE62E0,B00LXPKCMM,B0038B8IE8,B0074FJO42,B002IFV8UG,B00OMDG5FA,B0009IK5VW,B000068O3C,B000068O3S,B000068O1Q,B0009XH4HU,B00LQHO9HQ,B0029U8CXG,B000VCDXNS,B000NIFB94,B003OCU7N6,B00E4BXE8Q,B002KV3J1O,B0049BADIU,B003SYQKS6,B002MI5C1A,B00F8AOXSM,1494394871,B00407XH7C,B006OUIM9Q,B001F5VBA2,B001P9OL7I,0826412769,B005IVPFV0,0521634490,039397555X,B004KZAR68,B0000DD31H,B00DTGGBSW,B00C7JIBN0,B00CBQ4WSW,B00KBUEWNK,B00KMKW5KG,B003IJ2URG,B0017IHRNM,B0041847R4,B0000224J4,B000EJKT76,B005LSR84M,B00BJGUUA4,B000CSCHEC,0486212521,B001L128R0,B007ZZQF2U,B00ADQN34Q,B00FWP0A4E,B001P6GONU,B001ELUYZ0,B001AMO8A0,B00EDCZMMC,B00HG1GYT2,B00FOIOJAA,B002YCH0W8,0195142438,B009PIJZMC,B0002ARFO2,B008OPW3YY,B0052PJ39C,1574160869,1574160532,B0068FR61W,B004137WOE,0743203909,B00JSZGTW6,B001PMGAGK,B0019ZBDK6,B0017TNUZU,0738611441,B00K929FQ4,B00B2HKALE,B00ARBHZ4G,B00HN1DAVU,0896585735,B003CU26SY,B006QMXNWI,B0087X30V8,B00IGGWXUA,B008Z2312Y,B003T8X05W,B002SOY11A,B00CEGXAAK,B003ZYCEIE,B0006GKAUS,B00GN9NZNQ,B002M9ZW9G,B0008AL1C8,B00HDPONIA,B006YE332I,B00AAQ4406,B000KUFWV2,B00FLZDUIS,0807137170,B000WFFZBW,B000NPT7I8,B000Q06LI4,B00C1371ZQ,0805842152,B00BLUBK6G,B000BZCQ4C,B000V5I7V8,B003XQUQZM,B0049VSV5C,B00DJPKRFG,B00G7GQNJ8,B000NB7DB0,0900785861,B002AKIRIA,B004QRKWLA,B000V5DB1E,B0023RSINE,B000V5I95C,B001R23SWW,B00BR3PKGI,0195309588,B008OSSOAI,B009ZGJOYS,B001QUVRNW,B0047PIMHM,B00DVM54KA,B0000DD0AL,B008G347FC,B009WO14X2,B0000DD182,B003HGHUD4,B00313Q46M,B0018N7F2E,B0036UU0AG,B00002X2HH,B000NPPBKG,B0037UUO60,B007Q8ITHU,B000NPUK34,B00101V1S8,B00004Z2UB,B0002T87CW,1581605366,1844034747,B000FPCDRS,B00005LEXX,B003ES5T9C,B000FN1GT6,B003BCQ2JM,B004C6NS48,B000NPT74C,B002LQBSIO,B0040CZ73O,1400032539,0143114255,0521183448,1111186340,0809015668,0226922286,087033039X,B002BU7CVM,1878087304,B006T1VUQC,B000H9LEO0,1448645484,B00A3TFLI4,B008979X2C,B000NPR2R6,B000H9TFMS,B009HDGVLS,B007EDMJ1O,B00314INLA,B001VSJHMM,B0044Q5U9C,B00004Z47P,B007MEXUNQ,B007LZE670,B006UY9G32,0743453360
